CODIGO OFICINA;DENOMINACION OFICINA;CODIGO CECO;CODIGO OFICINA DIRECTA;CODIGO OFICINA DELEGADA;CODIGO DT;DENOMINACION DT;CODIGO DGT;DENOMINACION DGT;CODIGO SUBCENTRAL;DENOMINACION SUBCENTRAL;CLAVE DE PRODUCCION;CODIGO TIPO OFICINA;DENOMINACION TIPO DE OFICINA;CODIGO TIPO VIA;DENOMINACION TIPO VIA;DENOMINACION VIA;NUMERO VIA;COMPLEMENTO DENOMINACION VIA;CODIGO POSTAL;CODIGO PROVINCIA;DENOMINACION PROVINCIA;CODIGO LOCALIDAD;DENOMINACION LOCALIDAD;TELEFONOS OFICINA1;TELEFONOS OFICINA2;TELEFONOS OFICINA3;FAX OFICINA;EMAIL OFICINA;HORARIO_NORMAL_W;HORARIO_NORMAL_V;IND_HORARIO_NORMAL_S;HORARIO_NORMAL_S;HORARIO_VERANO_W;HORARIO_VERANO_V;IND_HORARIO_VERANO_S;HORARIO_VERANO_S;PERIODO_VERANO_S_N;PERIODO_INICIO_VERANO;PERIODO_FIN_VERANO;HORARIO_OBSERVACIONES;HORARIO_OBSERVACIONES_VERANO;CODIGO DEL RESPONSABLE;NOMBRE DEL RESPONSABLE;NUUMA RESPONSABLE;PERFIL RESPONSABLE;EMAIL RESPONSABLE;CODIGO DEL RESPONSABLE2;NOMBRE DEL RESPONSABLE2;NUUMA RESPONSABLE2;PERFIL RESPONSABLE2;EMAIL RESPONSABLE2;NOMBRE_MIEMBRO1;NUUMA_MIEMBRO1;PERFIL_MIEMBRO1;EMAIL_MIEMBRO1;NOMBRE_MIEMBRO2;NUUMA_MIEMBRO2;PERFIL_MIEMBRO2;EMAIL_MIEMBRO2;NOMBRE_MIEMBRO3;NUUMA_MIEMBRO3;PERFIL_MIEMBRO3;EMAIL_MIEMBRO3;NOMBRE_MIEMBRO4;NUUMA_MIEMBRO4;PERFIL_MIEMBRO4;EMAIL_MIEMBRO4;NOMBRE_MIEMBRO5;NUUMA_MIEMBRO5;PERFIL_MIEMBRO5;EMAIL_MIEMBRO5
L5657;ALCANAR;4305;4333;4305;43;CATALUÑA SUR;02;CATALUÑA-BALEARES;43;CATALUÑA SUR;5268181;OFICINAS TRADICIONALES;DELEGADA;CL;CALLE;RAMON I CAJAL;13 15;;43530;43;TARRAGONA;43530;ALCANAR;977594115;;;;ROMEUHI@mapfre.com;09:00 14:00 16:00 19:00;09:00 14:00 16:00 19:00;; ;   ;   ;; ;N;;;;;290627;IVAN ROMEU HIERRO;ROMEUHI;Responsable;ROMEUHI@mapfre.com;;;;Responsable2;;RUT RIBOT PEDRO;RUTRIBO;NO TITULAR;rutribo@mapfre.com;MERCE PARRA RAMON;PARRARM;NO TITULAR;parrarm@mapfre.com;;;;;;;;;;;;
L5658;AMPOSTA;4334;4333;4334;43;CATALUÑA SUR;02;CATALUÑA-BALEARES;43;CATALUÑA SUR;5230283;OFICINAS TRADICIONALES;DELEGADA;AVD;AVENIDA;DE LA RAPITA;96;;43870;43;TARRAGONA;43870;AMPOSTA;977702640;;666635304;977708087;arandae@mapfre.com;09:15 13:00 16:00 20:00;09:15 13:00 16:00 20:00;; ;   ;   ;; ;N;;;;;42969;PILI VIDAL LOTO;PVIDALL;Responsable;pvidall@mapfre.com;;;;Responsable2;;LARA FERRANDO BALAGUE;FBLARA1;NO TITULAR;fblara1@mapfre.com;;;;;;;;;;;;;;;;
L5658;AMPOSTA;4334;4333;4334;43;CATALUÑA SUR;02;CATALUÑA-BALEARES;43;CATALUÑA SUR;5230283;OFICINAS TRADICIONALES;DELEGADA;AVD;AVENIDA;DE LA RAPITA;96;;43870;43;TARRAGONA;43870;AMPOSTA;977702640;;666635304;977708087;arandae@mapfre.com;09:15 13:00 16:00 20:00;09:15 13:00 16:00 20:00;; ;   ;   ;; ;N;;;;;48681;AMPOSTAMAP, S.L.  ;;Responsable;;;;;Responsable2;;LARA FERRANDO BALAGUE;FBLARA1;NO TITULAR;fblara1@mapfre.com;;;;;;;;;;;;;;;;
L5659;DELTEBRE;4338;4333;4338;43;CATALUÑA SUR;02;CATALUÑA-BALEARES;43;CATALUÑA SUR;5254968;OFICINAS TRADICIONALES;DELEGADA;CL;CALLE;RAMON Y CAJAL;9;;43580;43;TARRAGONA;43580;DELTEBRE;977487707;;609657974;;jjuanfu@mapfre.com;09:00 14:00 16:00 20:00;09:00 14:00 16:00 20:00;; ;   ;   ;; ;N;;;;;29756;ALBERTO JUAN FUMADO;JJUANFU;Responsable;JJUANFU@MAPFRE.COM;;;;Responsable2;;MARINA BO ROVIRA;BRMARIN;NO TITULAR;brmarin@mapfre.com;CRISTINA QUINQUILLA JOAN;CQUINQU;NO TITULAR;CQUINQU@MAPFRE.COM;GRISELDA FRANCH FRANCH;GFRANCH;NO TITULAR;JJUANFU@MAPFRE.COM;;;;;;;;
L5659;DELTEBRE;4338;4333;4338;43;CATALUÑA SUR;02;CATALUÑA-BALEARES;43;CATALUÑA SUR;5254968;OFICINAS TRADICIONALES;DELEGADA;CL;CALLE;RAMON Y CAJAL;9;;43580;43;TARRAGONA;43580;DELTEBRE;977487707;;609657974;;jjuanfu@mapfre.com;09:00 14:00 16:00 20:00;09:00 14:00 16:00 20:00;; ;   ;   ;; ;N;;;;;291460;BERTIKERPAU, S.L.  ;;Responsable;;;;;Responsable2;;MARINA BO ROVIRA;BRMARIN;NO TITULAR;brmarin@mapfre.com;CRISTINA QUINQUILLA JOAN;CQUINQU;NO TITULAR;CQUINQU@MAPFRE.COM;GRISELDA FRANCH FRANCH;GFRANCH;NO TITULAR;JJUANFU@MAPFRE.COM;;;;;;;;
L5660;FLIX;4330;4333;4330;43;CATALUÑA SUR;02;CATALUÑA-BALEARES;43;CATALUÑA SUR;5281282;OFICINAS TRADICIONALES;DELEGADA;AVD;AVENIDA;CATALUNYA;5;;43750;43;TARRAGONA;43750;FLIX;977411518;;;;ftines9@mapfre.com;09:00 14:00 16:00 20:00;09:00 14:00 16:00 20:00;; ;   ;   ;; ;N;;;;;349026;INES FLORIDO TOMAS;FTINES9;Responsable;ftines9@mapfre.com;;;;Responsable2;;CINTA MEDINA CANALDA;MCCINTA;NO TITULAR;mccinta@mapfre.com;;;;;;;;;;;;;;;;
L5662;MORA LA NOVA;4339;4333;4339;43;CATALUÑA SUR;02;CATALUÑA-BALEARES;43;CATALUÑA SUR;5231502;OFICINAS TRADICIONALES;DELEGADA;;;Major, 47;;;43770;43;TARRAGONA;43770;MORA LA NOVA;977400961;;636986444;977400961;pcostam@mapfre.com;09:00 13:00 16:00 19:00;09:00 13:00 16:00 19:00;; ;08:00 14:00  ;08:00 14:00  ;; ;N;;;;;16920;PILAR COSTA MARTI;PCOSTAM;Responsable;pcostam@mapfre.com;;;;Responsable2;;NOEMI MAÑE COSTA;NMANECO;NO TITULAR;nmaneco@mapfre.com;;;;;;;;;;;;;;;;
L5663;REUS - PAISOS CATALANS;4326;4332;4326;43;CATALUÑA SUR;02;CATALUÑA-BALEARES;43;CATALUÑA SUR;5231453;OFICINAS TRADICIONALES;DELEGADA;AVD;AVENIDA;PAISOS CATALANS;35;;43202;43;TARRAGONA;43202;REUS;977317088;;669606286;977314641;jalbala@mapfre.com;09:30 13:30 17:00 20:00;09:30 13:30 17:00 20:00;; ;   ;   ;; ;N;;;MISMO HORARIO TODO EL AÑO;;10799;JOAQUIN ALBALADEJO GARCIA;JALBALA;Responsable;jalbala@mapfre.com;;;;Responsable2;;AITZIBER CELAYA FARIÑA;CELAYAF;NO TITULAR;CELAYAF@mapfre.com;MARIA DOLORES GAVIRA AYORA;DGAVIRA;NO TITULAR;dgavira@mapfre.com;;;;;;;;;;;;
L5664;RIUDOMS;4313;4332;4313;43;CATALUÑA SUR;02;CATALUÑA-BALEARES;43;CATALUÑA SUR;5232415;OFICINAS TRADICIONALES;DELEGADA;CL;CALLE;DOCTOR FLEMING;14;;43330;43;TARRAGONA;43330;RIUDOMS;977851216;;692919385;977851768;fcojaga@mapfre.com;09:00 14:00 16:00 19:00;09:00 14:00 16:00 19:00;; ;10:30 15:00  ;10:30 15:00  ;; ;S;01-AGO-2017;31-AGO-2017;;;25981;FRANCISCO JAVIE GARCIA BAIGES;FCOJAGA;Responsable;FCOJAGA@mapfre.com;;;;Responsable2;;MANUELA ANTEQUERA UTRERA;ANTEQU1;NO TITULAR;ANTEQU1@mapfre.com;;;;;;;;;;;;;;;;
L5665;ROQUETES;4337;4333;4337;43;CATALUÑA SUR;02;CATALUÑA-BALEARES;43;CATALUÑA SUR;5231510;OFICINAS TRADICIONALES;DELEGADA;;;Mayor, 31;;;43520;43;TARRAGONA;43520;ROQUETES;977503461;;609303461;977588126;ggasvil@mapfre.com;09:15 14:00 17:00 20:00;09:15 14:00 17:00 20:00;; ;   ;   ;; ;N;;;;;9536;GERARDO GAS VILANOVA;GGASVIL;Responsable;ggasvil@mapfre.com;;;;Responsable2;;GERARD GAS SANCHO;GGASSAN;NO TITULAR;GGASSAN@mapfre.com;;;;;;;;;;;;;;;;
L5668;ULLDECONA;4343;4333;4343;43;CATALUÑA SUR;02;CATALUÑA-BALEARES;43;CATALUÑA SUR;5230182;OFICINAS TRADICIONALES;DELEGADA;;;Sant Antoni, 28;;;43550;43;TARRAGONA;43550;ULLDECONA;977573416;;;977573416;lsorlit@mapfre.com;10:00 14:00 17:00 20:00;10:00 14:00 17:00 20:00;; ;09:00 14:00  ;09:00 14:00  ;; ;S;01-JUL-2016;31-AGO-2016;;;16707;MARIA LUISA SORLI TORRES;LSORLIT;Responsable;lsorlit@mapfre.com;;;;Responsable2;;YENNY ALEXANDRA ROMERO GIRALDO;YENIALE;NO TITULAR;YENIALE@MAPFRE.COM;;;;;;;;;;;;;;;;
L5668;ULLDECONA;4343;4333;4343;43;CATALUÑA SUR;02;CATALUÑA-BALEARES;43;CATALUÑA SUR;5230182;OFICINAS TRADICIONALES;DELEGADA;;;Sant Antoni, 28;;;43550;43;TARRAGONA;43550;ULLDECONA;977573416;;;977573416;lsorlit@mapfre.com;10:00 14:00 17:00 20:00;10:00 14:00 17:00 20:00;; ;09:00 14:00  ;09:00 14:00  ;; ;S;01-JUL-2016;31-AGO-2016;;;25359;SOLISAN, S.L.    ;;Responsable;;;;;Responsable2;;YENNY ALEXANDRA ROMERO GIRALDO;YENIALE;NO TITULAR;YENIALE@MAPFRE.COM;;;;;;;;;;;;;;;;
L5669;VENDRELL, EL - Urb. EL TANCAT;4363;4316;4363;43;CATALUÑA SUR;02;CATALUÑA-BALEARES;43;CATALUÑA SUR;5264949;OFICINAS TRADICIONALES;DELEGADA;CL;CALLE;RIBERA D'EBRE;10-12;LOCAL 2;43700;43;TARRAGONA;43700;EL VENDRELL;977664851;;;977182758;SEBEAUD@mapfre.com;09:30 13:30 16:30 20:00;09:30 13:30 16:30 20:00;S;10:00 13:00;   ;   ;; ;S;01-AGO-2006;15-SEP-2006;;;296674;EDUARD SEBE AUDENIS;SEBEAUD;Responsable;SEBEAUD@mapfre.com;;;;Responsable2;;NURIA SERRANO VIDAL;NURISER;NO TITULAR;nuriser@mapfre.com;LUCRECIA JALLE LOPEZ;LJALLEL;NO TITULAR;ljallel@mapfre.com;;;;;;;;;;;;
L5670;VILASECA;4324;4332;4324;43;CATALUÑA SUR;02;CATALUÑA-BALEARES;43;CATALUÑA SUR;5232086;OFICINAS TRADICIONALES;DELEGADA;CL;CALLE;RAMON D'OLZINA;35;;43480;43;TARRAGONA;43480;VILA-SECA;977390904;;646988064;977394286;nugines@mapfre.com;09:30 13:30 16:30 19:30;09:30 13:30 16:30 19:00;; ;09:00 14:00  ;09:00 14:00  ;; ;S;01-AGO-2017;31-AGO-2017;;;68760;NURIA GINESTA PEREZ;NUGINES;Responsable;NUGINES@mapfre.com;;;;Responsable2;;LAURA PINTADO ALCAZAR;PINTAD1;NO TITULAR;pintad1@mapfre.com;;;;;;;;;;;;;;;;
L5671;CANONJA, LA;4320;4332;4320;43;CATALUÑA SUR;02;CATALUÑA-BALEARES;43;CATALUÑA SUR;5262463;OFICINAS TRADICIONALES;DELEGADA;CL;CALLE;ALCALDE MARIAN FONTS I CIURANA;38;;43110;43;TARRAGONA;43110;CANONJA, LA;977542008;;;977542008;SONIALA@MAPFRE.COM;09:30 13:00 17:00 20:00;09:30 13:00 17:00 20:00;; ;09:30 13:00 17:00 20:00;09:30 13:00 17:00 20:00;; ;N;;;;;139184;SONIA LANCHARRO TORTOSA;SONIALA;Responsable;SONIALA@MAPFRE.COM;;;;Responsable2;;NATIVIDAD MARIN LANCHARRO;NMARINL;NO TITULAR;NMARINL@MAPFRE.COM;;;;;;;;;;;;;;;;
L5673;MONTBLANC;7914;4332;7914;43;CATALUÑA SUR;02;CATALUÑA-BALEARES;43;CATALUÑA SUR;5263254;OFICINAS TRADICIONALES;DELEGADA;CL;CALLE;DEL CASAL;1;BAIXOS 1era;43400;43;TARRAGONA;43400;MONTBLANC;977860583;;;977860583;CSJOSEM@mapfre.com;09:30 13:30 16:00 20:00;09:30 13:30 16:00 20:00;; ;09:30 13:30 16:00 18:00;09:30 13:30 16:00 18:00;; ;S;01-AGO-2017;31-AGO-2017;;;263007;JOSE MARIA CORTES SIMON;CSJOSEM;Responsable;CSJOSEM@mapfre.com;;;;Responsable2;;GRAGORIA LÓPEZ DE LA REINA GALÁN;GRAGORI;NO TITULAR;gragori@mapfre.com;;;;;;;;;;;;;;;;
L5675;CAMBRILS;4327;4332;4327;43;CATALUÑA SUR;02;CATALUÑA-BALEARES;43;CATALUÑA SUR;5232420;OFICINAS TRADICIONALES;DELEGADA;PZA;PLAZA;CONSTITUCIO;6;;43850;43;TARRAGONA;43850;CAMBRILS;977369683;;;977369684;dsan13@mapfre.com;09:30 13:30 16:30 20:00;09:30 13:30 16:30 20:00;; ;09:00 15:00  ;09:00 15:00  ;; ;S;01-AGO-2017;15-SEP-2017;;;129693;DANIEL SANCHEZ GARCIA;DSAN13;Responsable;DSAN13@mapfre.com;;;;Responsable2;;AGUEDA MICOLA PANGUA;AMICOLA;NO TITULAR;amicola@mapfre.com;VANESA GIMENO MAGAZ;GMVANES;NO TITULAR;gmvanes@mapfre.com;;;;;;;;;;;;
L5678;REUS - CAMBRILS;4312;4332;4312;43;CATALUÑA SUR;02;CATALUÑA-BALEARES;43;CATALUÑA SUR;5263957;OFICINAS TRADICIONALES;DELEGADA;CL;CALLE;CAMBRILS;18;;43204;43;TARRAGONA;43204;REUS;977752161;;647739377;977300425;SCASELL@mapfre.com;09:00 15:00  ;09:00 15:00  ;; ;   ;   ;; ;N;;;MIERCOLES Y JUEVES DE 9 A 19;;256527;SARA CASELLAS PARES;SCASELL;Responsable;SCASELL@mapfre.com;;;;Responsable2;;NATALIA RAMÍREZ ABREU;RAMREZA;NO TITULAR;ramreza@mapfre.com;;;;;;;;;;;;;;;;
L5679;GANDESA;4331;4333;4331;43;CATALUÑA SUR;02;CATALUÑA-BALEARES;43;CATALUÑA SUR;5277444;OFICINAS TRADICIONALES;DELEGADA;CL;CALLE;VALENCIA;20;;43780;43;TARRAGONA;43780;GANDESA;977421184;;;977420669;MCORAZO@mapfre.com;09:30 13:30  ;09:30 13:30  ;; ;   ;   ;; ;N;;;;;317344;MIGUEL CORAZON DE JESUS DOMENECH;MCORAZO;Responsable;MCORAZO@mapfre.com;;;;Responsable2;;SIMINA SDIRNA -;SIMINAS;NO TITULAR;siminas@mapfre.com;;;;;;;;;;;;;;;;
L5679;GANDESA;4331;4333;4331;43;CATALUÑA SUR;02;CATALUÑA-BALEARES;43;CATALUÑA SUR;5277444;OFICINAS TRADICIONALES;DELEGADA;CL;CALLE;VALENCIA;20;;43780;43;TARRAGONA;43780;GANDESA;977421184;;;977420669;MCORAZO@mapfre.com;09:30 13:30  ;09:30 13:30  ;; ;   ;   ;; ;N;;;;;349448;GANDESAMAP SCP    ;;Responsable;;;;;Responsable2;;SIMINA SDIRNA -;SIMINAS;NO TITULAR;siminas@mapfre.com;;;;;;;;;;;;;;;;
L5680;TARRAGONA - Urb. BONAVISTA;4301;4332;4301;43;CATALUÑA SUR;02;CATALUÑA-BALEARES;43;CATALUÑA SUR;5262523;OFICINAS TRADICIONALES;DELEGADA;CL;CALLE;VEINTIUNO;16 18;;43100;43;TARRAGONA;43100;BONAVISTA;977551354;;;;MALANCH@MAPFRE.COM;09:30 14:00 17:00 20:00;09:30 14:00 17:00 20:00;; ;   ;   ;; ;N;;;;;30835;MANUEL LANCHARRO TORTOSA;MALANCH;Responsable;MALANCH@MAPFRE.COM;;;;Responsable2;;CAROLINA ANDREA ROMERO GONZALEZ;RGCAROL;NO TITULAR;RGCAROL@MAPFRE.COM;;;;;;;;;;;;;;;;
L5681;TARRAGONA - Urb. TORREFORTA;4307;4316;4307;43;CATALUÑA SUR;02;CATALUÑA-BALEARES;43;CATALUÑA SUR;5231517;OFICINAS TRADICIONALES;DELEGADA;;;RIU SEGRE;6;ESC.3 Local 11;43006;43;TARRAGONA;43006;TARRAGONA;977549802;;609446906;977549802;jamoros@mapfre.com;09:30 13:30 17:00 20:00;09:30 13:30 17:00 20:00;; ;08:00 15:00  ;08:00 15:00  ;; ;N;;;;;11854;JOSE LUIS AMOROS TRAIN;JAMOROS;Responsable;jamoros@mapfre.com;;;;Responsable2;;REBECA RAMON VILLODRES;RAMONR;NO TITULAR;RAMONR@mapfre.com;;;;;;;;;;;;;;;;
L5682;TORTOSA - OLIVERA;4302;4333;4302;43;CATALUÑA SUR;02;CATALUÑA-BALEARES;43;CATALUÑA SUR;5232095;OFICINAS TRADICIONALES;DELEGADA;;;OLIVERA;7;;43500;43;TARRAGONA;43500;TORTOSA;977503124;;607539411;977503362;aalsoro@mapfre.com;09:30 13:30 16:30 19:30;09:30 13:30 16:30 19:30;; ;09:30 13:30 17:30 20:30;09:30 13:30 17:30 20:30;; ;N;;;;;2601;ALVARO ALSO ROIGET;AALSORO;Responsable;aalsoro@mapfre.com;;;;Responsable2;;MARIA LOURDES ROQUE BERTOMEU;ROQUEL;NO TITULAR;roquel@mapfre.com;;;;;;;;;;;;;;;;
L5682;TORTOSA - OLIVERA;4302;4333;4302;43;CATALUÑA SUR;02;CATALUÑA-BALEARES;43;CATALUÑA SUR;5232095;OFICINAS TRADICIONALES;DELEGADA;;;OLIVERA;7;;43500;43;TARRAGONA;43500;TORTOSA;977503124;;607539411;977503362;aalsoro@mapfre.com;09:30 13:30 16:30 19:30;09:30 13:30 16:30 19:30;; ;09:30 13:30 17:30 20:30;09:30 13:30 17:30 20:30;; ;N;;;;;68757;MAP FERRERIES, S.L.   ;;Responsable;;;;;Responsable2;;MARIA LOURDES ROQUE BERTOMEU;ROQUEL;NO TITULAR;roquel@mapfre.com;;;;;;;;;;;;;;;;
L5683;REUS - VIDAL I BARRAQUER;4344;4332;4344;43;CATALUÑA SUR;02;CATALUÑA-BALEARES;43;CATALUÑA SUR;5231487;OFICINAS TRADICIONALES;DELEGADA;;;Avda. Vidal I Barraque, 26;;;43201;43;TARRAGONA;43201;REUS;977773722;;670678913;977773722;jmart22@mapfre.com;10:00 13:00 17:00 20:00;10:00 13:00 17:00 19:30;; ;10:00 13:00 17:00 20:00;10:00 13:00  ;; ;S;01-AGO-2017;31-AGO-2017;;;27530;JUAN MARTINEZ PIERNAS;JMART22;Responsable;jmart22@mapfre.com;;;;Responsable2;;ERICA MOLINA ARANDA;ERICAMO;NO TITULAR;ericamo@mapfre.com;MARTA BENEDICTO PINTOR;MARTABE;NO TITULAR;MARTABE@mapfre.com;;;;;;;;;;;;
L5684;CALAMOCHA;4417;5003;4417;50;ARAGON;04;NORTE;50;ARAGON;5231924;OFICINAS TRADICIONALES;DELEGADA;;;Alfonso I;6;;44200;44;TERUEL;44200;CALAMOCHA;978732305;;;978730566;mmoragr@mapfre.com;09:00 14:00 16:00 19:30;09:00 14:00 16:00 19:30;; ;09:00 14:00 16:00 19:30;09:00 14:00 16:00 19:30;; ;N;;;;;17858;MIGUEL ANGEL MORAGRIEGA GARCES;MMORAGR;Responsable;mmoragr@mapfre.com;;;;Responsable2;;MIRIAN ZORRAQUINO HERNANDEZ;MIRIANZ;NO TITULAR;mirianz@mapfre.com;MARIA CARMEN LAYUNTA CALVO;MLAYUNT;NO TITULAR;mlayunt@mapfre.com;;;;;;;;;;;;
L5684;CALAMOCHA;4417;5003;4417;50;ARAGON;04;NORTE;50;ARAGON;5231924;OFICINAS TRADICIONALES;DELEGADA;;;Alfonso I;6;;44200;44;TERUEL;44200;CALAMOCHA;978732305;;;978730566;mmoragr@mapfre.com;09:00 14:00 16:00 19:30;09:00 14:00 16:00 19:30;; ;09:00 14:00 16:00 19:30;09:00 14:00 16:00 19:30;; ;N;;;;;62979;SEGUROS MORAGRIEGA, S.L.  ;;Responsable;;;;;Responsable2;;MIRIAN ZORRAQUINO HERNANDEZ;MIRIANZ;NO TITULAR;mirianz@mapfre.com;MARIA CARMEN LAYUNTA CALVO;MLAYUNT;NO TITULAR;mlayunt@mapfre.com;;;;;;;;;;;;
L5685;CALANDA;4406;4413;4406;50;ARAGON;04;NORTE;50;ARAGON;5230313;OFICINAS TRADICIONALES;DELEGADA;;;SAN JORGE;1;;44570;44;TERUEL;44570;CALANDA;978846202;;;978846202;pmilian@mapfre.com;09:00 14:00 16:00 19:00;09:00 14:00 16:00 19:00;N; ;   ;   ;N; ;N;;;;;24404;MILIAN DUEÑAS SEGUROS, S.L.  ;;Responsable;;;;;Responsable2;;;;;;;;;;;;;;;;;;;;;
L5685;CALANDA;4406;4413;4406;50;ARAGON;04;NORTE;50;ARAGON;5230313;OFICINAS TRADICIONALES;DELEGADA;;;SAN JORGE;1;;44570;44;TERUEL;44570;CALANDA;978846202;;;978846202;pmilian@mapfre.com;09:00 14:00 16:00 19:00;09:00 14:00 16:00 19:00;N; ;   ;   ;N; ;N;;;;;41062;PEDRO MILIAN BUJ;PMILIAN;Responsable;pmilian@mapfre.com;;;;Responsable2;;;;;;;;;;;;;;;;;;;;;
L5686;CELLA;4401;4413;4401;50;ARAGON;04;NORTE;50;ARAGON;5266190;OFICINAS TRADICIONALES;DELEGADA;PZA;PLAZA;MAYOR;8;;44370;44;TERUEL;44370;CELLA;978650575;;607419283;978650575;RIPEDRO@mapfre.com;09:00 14:00 16:00 19:00;09:00 14:00 16:00 19:00;; ;08:00 14:00  ;08:00 14:00  ;; ;S;01-AGO-2017;16-SEP-2017;;;260906;PEDRO ROMERO IZQUIERDO;RIPEDRO;Responsable;RIPEDRO@mapfre.com;;;;Responsable2;;MARIA DOLORES LUQUE MAICAS;MDLUQU1;NO TITULAR;mdluqu1@mapfre.com;ROSA MARIA ROMERO IZQUIERDO;RIROSAM;NO TITULAR;rirosam@mapfre.com;;;;;;;;;;;;
L5687;HIJAR;4407;4413;4407;50;ARAGON;04;NORTE;50;ARAGON;5230300;OFICINAS TRADICIONALES;DELEGADA;;;CRA. ALCAÑIZ;21;;44530;44;TERUEL;44530;HIJAR;978820891;;;978820831;jgmezpi@mapfre.com;09:00 13:00 16:00 19:00;09:00 13:00 16:00 19:00;N; ;08:00 15:00  ;08:00 15:00  ;N; ;N;;;;;21916;ARAGONESA DE ASESORES Y CONSULTORES DE E MPRESA, S.L. ;;Responsable;;;;;Responsable2;;MARIA ISABEL ESPES REPOLLES;ESPESRE;NO TITULAR;espesre@mapfre.com;;;;;;;;;;;;;;;;
L5687;HIJAR;4407;4413;4407;50;ARAGON;04;NORTE;50;ARAGON;5230300;OFICINAS TRADICIONALES;DELEGADA;;;CRA. ALCAÑIZ;21;;44530;44;TERUEL;44530;HIJAR;978820891;;;978820831;jgmezpi@mapfre.com;09:00 13:00 16:00 19:00;09:00 13:00 16:00 19:00;N; ;08:00 15:00  ;08:00 15:00  ;N; ;N;;;;;69494;JESUS GOMEZ PINA;JGMEZPI;Responsable;jgmezpi@mapfre.com;;;;Responsable2;;MARIA ISABEL ESPES REPOLLES;ESPESRE;NO TITULAR;espesre@mapfre.com;;;;;;;;;;;;;;;;
L5688;MONTALBAN;4402;4413;4402;50;ARAGON;04;NORTE;50;ARAGON;5231084;OFICINAS TRADICIONALES;DELEGADA;AVD;AVENIDA;ARAGON;35;;44700;44;TERUEL;44700;MONTALBAN;978750200;;600631345;978754043;rbielor@mapfre.com;09:00 14:00 16:00 19:00;09:00 14:00 16:00 19:00;; ;09:00 14:00 16:00 19:00;09:00 14:00 16:00 19:00;; ;N;;;;;41526;RAMON BIEL ORTIN;RBIELOR;Responsable;rbielor@mapfre.com;;;;Responsable2;;;;;;;;;;;;;;;;;;;;;
L5689;VALDERROBRES;4408;4413;4408;50;ARAGON;04;NORTE;50;ARAGON;5277738;OFICINAS TRADICIONALES;DELEGADA;AVD;AVENIDA;MADRID;22;;44580;44;TERUEL;44580;VALDERROBRES;978890516;;628141992;978890441;PBMARC1@mapfre.com;09:00 14:00 16:00 19:00;09:00 14:00 16:00 19:00;; ;   ;   ;; ;N;;;;;315657;MARCOS PALLARES BEL;PBMARC1;Responsable;pbmarc1@mapfre.com;;;;Responsable2;;PILAR GINER SORIA;GINERP;NO TITULAR;GINERP@MAPFRE.COM;;;;;;;;;;;;;;;;
L5689;VALDERROBRES;4408;4413;4408;50;ARAGON;04;NORTE;50;ARAGON;5277738;OFICINAS TRADICIONALES;DELEGADA;AVD;AVENIDA;MADRID;22;;44580;44;TERUEL;44580;VALDERROBRES;978890516;;628141992;978890441;PBMARC1@mapfre.com;09:00 14:00 16:00 19:00;09:00 14:00 16:00 19:00;; ;   ;   ;; ;N;;;;;350076;VALDEOAK S.L.    ;;Responsable;;;;;Responsable2;;PILAR GINER SORIA;GINERP;NO TITULAR;GINERP@MAPFRE.COM;;;;;;;;;;;;;;;;
L5690;CASPE;4409;4413;4409;50;ARAGON;04;NORTE;50;ARAGON;5230359;OFICINAS TRADICIONALES;DELEGADA;;;JOAQUIN COSTA;15;;50700;50;ZARAGOZA;50700;CASPE;976631993;;;976631051;mcortes@mapfre.com;10:00 13:00 17:00 20:00;10:00 13:00 17:00 20:00;; ;   ;   ;; ;N;;;;;2133;MANUEL CORTES E HIJOS, SL  ;;Responsable;;;;;Responsable2;;JOSE RAMON AZNAR BORRUEY;AZNARBO;NO TITULAR;aznarbo@mapfre.com;MANUEL FRANCISCO PIAZUELO CALLAO;MFPIAZU;NO TITULAR;MFPIAZU@mapfre.com;SUSANA CORTES GARCIA;CORTES;NO TITULAR;cortes@mapfre.com;;;;;;;;
L5690;CASPE;4409;4413;4409;50;ARAGON;04;NORTE;50;ARAGON;5230359;OFICINAS TRADICIONALES;DELEGADA;;;JOAQUIN COSTA;15;;50700;50;ZARAGOZA;50700;CASPE;976631993;;;976631051;mcortes@mapfre.com;10:00 13:00 17:00 20:00;10:00 13:00 17:00 20:00;; ;   ;   ;; ;N;;;;;29369;MANUEL CORTES BEL;MCORTES;Responsable;mcortes@mapfre.com;;;;Responsable2;;JOSE RAMON AZNAR BORRUEY;AZNARBO;NO TITULAR;aznarbo@mapfre.com;MANUEL FRANCISCO PIAZUELO CALLAO;MFPIAZU;NO TITULAR;MFPIAZU@mapfre.com;SUSANA CORTES GARCIA;CORTES;NO TITULAR;cortes@mapfre.com;;;;;;;;
